,Season,Sprinkler,Rain,Wet,Slippery
5947,Winter,0,0,0,0
5948,Winter,0,0,0,0
5949,Autumn,0,1,1,1
5950,Autumn,1,0,1,1
5951,Spring,0,0,0,0
5952,Spring,1,1,1,1
5953,Autumn,0,0,0,0
5954,Spring,0,1,1,1
5955,Summer,1,0,1,1
5956,Autumn,1,0,1,1
5957,Winter,0,0,0,0
5958,Spring,0,0,0,0
5959,Autumn,0,1,1,1
5960,Autumn,1,1,1,0
5961,Spring,1,1,1,1
5962,Autumn,0,1,1,1
5963,Spring,0,1,1,1
5964,Winter,0,0,0,1
5965,Summer,1,0,1,1
5966,Winter,0,1,1,1
5967,Winter,0,0,0,0
5968,Winter,0,0,0,0
5969,Spring,1,0,1,1
5970,Summer,0,1,1,1
5971,Autumn,1,1,1,1
5972,Spring,1,1,1,1
5973,Summer,0,1,1,1
5974,Autumn,0,1,1,1
5975,Summer,1,1,1,1
5976,Winter,0,1,1,1
5977,Summer,0,0,0,0
5978,Autumn,0,1,1,1
5979,Winter,0,1,1,1
5980,Spring,1,0,1,1
5981,Summer,0,0,0,0
5982,Winter,0,0,0,0
5983,Spring,0,0,0,0
5984,Spring,1,0,1,1
5985,Summer,0,0,0,0
5986,Autumn,0,1,1,1
5987,Winter,0,0,0,0
5988,Spring,0,0,0,1
5989,Autumn,1,1,1,1
5990,Spring,1,0,1,1
5991,Summer,0,0,0,0
5992,Autumn,0,1,1,1
5993,Summer,1,0,1,1
5994,Winter,0,0,0,0
5995,Summer,1,0,1,0
5996,Spring,0,1,1,1
5997,Spring,1,0,1,1
5998,Summer,1,0,1,1
5999,Summer,1,0,1,1
6000,Autumn,1,1,1,1
6001,Winter,0,1,1,1
6002,Autumn,0,1,1,1
6003,Winter,0,1,1,1
6004,Summer,1,0,1,1
6005,Summer,0,0,0,0
6006,Spring,0,0,0,1
6007,Summer,1,0,1,1
6008,Winter,0,1,1,1
6009,Summer,0,0,0,0
6010,Summer,0,1,1,1
6011,Autumn,1,1,1,1
6012,Spring,0,1,1,1
6013,Winter,0,0,0,0
6014,Summer,1,1,1,1
6015,Winter,0,0,0,0
6016,Spring,0,1,1,0
6017,Spring,1,1,1,1
6018,Spring,1,1,1,1
6019,Summer,1,0,1,1
6020,Spring,0,0,0,0
6021,Autumn,0,1,1,1
6022,Summer,0,0,0,0
6023,Autumn,0,0,0,1
6024,Spring,0,1,1,1
6025,Autumn,0,1,1,1
6026,Spring,0,1,1,1
6027,Winter,0,0,0,0
6028,Autumn,0,1,1,1
6029,Winter,0,1,1,1
6030,Spring,0,0,0,0
6031,Summer,1,0,1,1
6032,Winter,0,0,0,1
6033,Autumn,0,1,1,1
6034,Spring,0,1,1,1
6035,Winter,0,0,0,0
6036,Autumn,0,1,1,1
6037,Spring,0,1,1,1
6038,Summer,0,0,0,0
6039,Autumn,1,1,1,1
6040,Winter,0,0,0,0
6041,Autumn,0,1,1,1
6042,Spring,1,0,1,1
6043,Summer,1,0,1,0
6044,Autumn,0,1,1,1
6045,Winter,0,1,1,1
6046,Winter,0,0,0,1
6047,Autumn,0,1,1,1
6048,Spring,1,1,1,1
6049,Spring,0,1,1,1
6050,Winter,0,0,0,0
6051,Spring,1,0,1,1
6052,Autumn,0,0,0,0
6053,Autumn,0,1,1,1
6054,Summer,1,1,1,1
6055,Winter,0,0,0,0
6056,Spring,0,1,1,1
6057,Autumn,0,1,1,1
6058,Autumn,0,1,1,1
6059,Summer,1,1,1,1
6060,Summer,0,1,1,1
6061,Winter,0,0,0,0
6062,Summer,1,0,1,1
6063,Summer,0,0,0,0
6064,Spring,0,1,1,1
6065,Summer,0,0,0,0
6066,Winter,0,0,0,0
6067,Spring,0,0,0,0
6068,Summer,0,0,0,0
6069,Autumn,0,1,1,1
6070,Winter,0,0,0,0
6071,Spring,0,0,0,0
6072,Summer,1,0,1,1
6073,Spring,1,1,1,1
6074,Spring,0,1,1,1
6075,Winter,0,1,1,1
6076,Autumn,0,1,1,1
6077,Winter,0,0,0,0
6078,Winter,0,1,1,1
6079,Summer,1,0,1,1
6080,Autumn,1,0,1,0
6081,Winter,0,0,0,0
6082,Winter,0,1,1,1
6083,Spring,1,1,1,1
6084,Summer,1,0,1,1
6085,Spring,0,1,1,1
6086,Autumn,1,1,1,1
6087,Spring,1,0,1,1
6088,Winter,0,0,0,1
6089,Winter,0,0,0,1
6090,Autumn,0,1,1,1
6091,Autumn,0,0,0,0
6092,Winter,0,1,1,1
6093,Autumn,0,1,1,1
6094,Spring,1,0,1,1
6095,Autumn,0,1,1,1
6096,Winter,0,0,0,0
6097,Summer,0,0,0,0
6098,Winter,0,1,1,1
6099,Winter,0,0,0,0
6100,Spring,0,1,1,1
6101,Autumn,0,0,0,0
6102,Autumn,0,1,1,0
6103,Winter,0,0,0,0
6104,Autumn,0,1,1,1
6105,Autumn,1,0,1,1
6106,Winter,0,0,0,0
6107,Summer,1,0,1,1
6108,Summer,0,0,0,0
6109,Winter,0,0,0,0
6110,Summer,1,1,1,0
6111,Autumn,1,1,1,1
6112,Autumn,0,1,1,1
6113,Spring,1,1,1,1
6114,Autumn,1,0,1,1
6115,Summer,1,1,1,1
6116,Winter,0,0,0,0
6117,Spring,0,1,1,1
6118,Autumn,0,0,0,0
6119,Summer,1,0,1,1
6120,Autumn,0,1,1,1
6121,Summer,1,0,1,1
6122,Winter,0,0,0,1
6123,Summer,1,0,1,1
6124,Spring,0,0,0,1
6125,Spring,0,1,1,1
6126,Autumn,1,0,1,1
6127,Spring,1,1,1,1
6128,Autumn,0,0,0,1
6129,Summer,1,0,1,1
6130,Autumn,0,1,1,0
6131,Winter,0,0,0,0
6132,Spring,0,0,0,0
6133,Summer,1,0,1,0
6134,Spring,1,1,1,1
6135,Winter,0,0,0,0
6136,Summer,1,0,1,1
6137,Autumn,1,1,1,1
6138,Winter,0,0,0,0
6139,Spring,1,1,1,1
6140,Spring,0,0,0,0
6141,Winter,0,0,0,0
6142,Winter,0,0,0,0
6143,Winter,0,0,0,0
6144,Spring,0,0,0,0
6145,Autumn,0,1,1,1
6146,Winter,0,0,0,0
6147,Spring,1,1,1,1
6148,Autumn,0,1,1,1
6149,Autumn,0,1,1,1
6150,Spring,1,0,1,1
6151,Spring,1,1,1,0
6152,Spring,0,0,0,0
6153,Winter,0,0,0,0
6154,Spring,0,0,0,0
6155,Summer,0,0,0,0
6156,Spring,0,0,0,0
6157,Winter,0,1,1,1
6158,Spring,1,1,1,1
6159,Winter,0,0,0,0
6160,Spring,0,0,0,0
6161,Summer,1,0,1,1
6162,Spring,0,0,0,0
6163,Spring,0,1,1,1
6164,Autumn,1,1,1,1
6165,Summer,1,0,1,1
6166,Winter,0,0,0,0
6167,Autumn,1,1,1,1
6168,Summer,0,0,0,0
6169,Summer,1,0,1,1
6170,Autumn,0,0,0,0
6171,Autumn,1,1,1,1
6172,Winter,0,1,1,1
6173,Autumn,0,0,0,0
6174,Spring,0,0,0,0
6175,Autumn,1,1,1,1
6176,Winter,0,0,0,0
6177,Summer,1,1,1,1
6178,Autumn,0,0,0,0
6179,Spring,1,1,1,0
6180,Autumn,0,0,0,0
6181,Winter,0,0,0,0
6182,Summer,0,0,0,0
6183,Spring,0,0,0,1
6184,Autumn,0,1,1,1
6185,Autumn,1,1,1,1
6186,Summer,1,0,1,1
6187,Spring,0,0,0,0
6188,Summer,0,0,0,0
6189,Spring,1,0,1,1
6190,Autumn,0,1,1,1
6191,Autumn,0,1,1,1
6192,Autumn,0,1,1,1
6193,Autumn,0,1,1,1
6194,Summer,1,1,1,1
6195,Summer,0,1,1,1
6196,Autumn,0,1,1,1
6197,Autumn,1,1,1,1
6198,Autumn,0,1,1,1
6199,Winter,0,0,0,0
6200,Autumn,0,1,1,1
6201,Autumn,0,1,1,1
6202,Summer,1,0,1,1
6203,Summer,1,0,1,1
6204,Winter,0,1,1,0
6205,Summer,0,0,0,0
6206,Summer,1,0,1,1
6207,Winter,0,1,1,1
6208,Summer,1,0,1,1
6209,Spring,0,0,0,0
6210,Autumn,0,1,1,0
6211,Autumn,1,0,1,1
6212,Winter,0,0,0,0
6213,Autumn,0,1,1,1
6214,Spring,0,0,0,0
6215,Winter,0,0,0,0
6216,Summer,1,0,1,1
6217,Summer,1,0,1,1
6218,Winter,0,1,1,1
6219,Winter,0,0,0,0
6220,Spring,0,1,1,1
6221,Summer,0,0,0,0
6222,Winter,0,1,1,1
6223,Spring,1,1,1,1
6224,Summer,1,0,1,1
6225,Summer,1,0,1,0
6226,Spring,1,0,1,1
6227,Winter,0,1,1,0
6228,Winter,0,1,1,1
6229,Summer,1,0,1,1
6230,Spring,0,0,0,0
6231,Autumn,0,0,0,1
6232,Spring,0,0,0,0
6233,Summer,1,1,1,1
6234,Winter,0,1,1,1
6235,Spring,0,1,1,1
6236,Autumn,1,0,1,1
6237,Summer,0,1,1,1
6238,Spring,1,0,1,1
6239,Autumn,0,1,1,1
6240,Summer,1,0,1,1
6241,Summer,1,0,1,1
6242,Winter,0,0,0,0
6243,Autumn,1,1,1,1
6244,Winter,0,0,0,0
6245,Autumn,0,1,1,1
6246,Spring,1,1,1,1
6247,Winter,0,0,0,0
6248,Summer,1,0,1,0
6249,Summer,1,1,1,1
6250,Summer,1,0,1,1
6251,Summer,0,0,0,0
6252,Autumn,0,1,1,1
6253,Spring,1,0,1,1
6254,Spring,0,0,0,0
6255,Autumn,0,1,1,1
6256,Summer,1,0,1,1
6257,Spring,1,1,1,1
6258,Winter,0,0,0,0
6259,Summer,1,0,1,0
6260,Autumn,1,1,1,1
6261,Autumn,1,1,1,1
6262,Spring,0,1,1,1
6263,Autumn,0,0,0,0
6264,Spring,0,0,0,0
6265,Summer,1,0,1,1
6266,Spring,1,0,1,1
6267,Spring,1,0,1,1
6268,Autumn,0,1,1,1
6269,Summer,1,1,1,1
6270,Winter,0,1,1,1
6271,Spring,0,1,1,0
6272,Summer,0,0,0,0
6273,Winter,0,0,0,0
6274,Winter,0,1,1,1
6275,Winter,0,0,0,0
6276,Autumn,0,0,0,0
6277,Winter,0,0,0,0
6278,Spring,1,1,1,0
6279,Spring,0,1,1,1
6280,Autumn,1,1,1,1
6281,Summer,1,1,1,1
6282,Spring,0,0,0,0
6283,Autumn,1,1,1,1
6284,Summer,1,0,1,1
6285,Winter,0,0,0,0
6286,Spring,0,0,0,0
6287,Spring,1,1,1,0
6288,Summer,1,0,1,1
6289,Autumn,0,0,0,0
6290,Winter,0,0,0,0
6291,Autumn,0,1,1,1
6292,Spring,1,1,1,1
6293,Spring,1,1,1,1
6294,Winter,0,0,0,0
6295,Autumn,0,1,1,1
6296,Spring,0,0,0,0
6297,Spring,0,0,0,0
6298,Autumn,0,1,1,1
6299,Winter,0,0,0,0
6300,Winter,0,1,1,1
6301,Summer,0,0,0,0
6302,Summer,1,0,1,1
6303,Winter,0,0,0,0
6304,Winter,0,0,0,0
6305,Autumn,1,1,1,1
6306,Spring,0,1,1,1
6307,Autumn,0,1,1,1
6308,Winter,0,0,0,0
6309,Summer,1,0,1,1
6310,Summer,1,0,1,1
6311,Winter,0,0,0,0
6312,Spring,0,1,1,1
6313,Autumn,1,1,1,1
6314,Winter,0,0,0,0
6315,Autumn,0,1,1,0
6316,Autumn,0,1,1,1
6317,Winter,0,1,1,1
6318,Summer,0,0,0,0
6319,Autumn,0,1,1,1
6320,Winter,0,1,1,1
6321,Summer,1,1,1,1
6322,Winter,0,1,1,1
6323,Autumn,1,1,1,1
6324,Summer,1,1,1,0
6325,Summer,1,1,1,1
6326,Spring,0,0,0,0
6327,Autumn,0,1,1,1
6328,Autumn,1,1,1,1
6329,Winter,0,0,0,0
6330,Autumn,0,1,1,1
6331,Spring,1,0,1,1
6332,Winter,0,0,0,0
6333,Autumn,0,0,0,0
6334,Summer,1,0,1,1
6335,Spring,0,1,1,1
6336,Summer,1,0,1,1
6337,Summer,1,0,1,1
6338,Summer,0,1,1,1
6339,Spring,1,0,1,1
6340,Summer,1,1,1,1
6341,Winter,0,1,1,1
6342,Summer,0,0,0,0
6343,Spring,1,0,1,1
6344,Winter,0,0,0,0
6345,Spring,0,1,1,1
6346,Winter,0,0,0,0
6347,Spring,0,1,1,1
6348,Autumn,0,1,1,1
6349,Summer,0,0,0,0
6350,Winter,0,1,1,1
6351,Autumn,0,0,0,0
6352,Autumn,0,0,0,0
6353,Autumn,1,1,1,1
6354,Spring,1,0,1,1
6355,Summer,0,0,0,0
6356,Autumn,0,0,0,0
6357,Winter,0,0,0,0
6358,Summer,1,0,1,1
6359,Winter,0,0,0,0
6360,Spring,1,1,1,1
6361,Spring,1,1,1,1
6362,Winter,0,0,0,1
6363,Spring,0,1,1,1
6364,Summer,0,0,0,0
6365,Autumn,0,1,1,1
6366,Winter,0,1,1,1
6367,Summer,1,0,1,1
6368,Spring,0,0,0,1
6369,Autumn,1,0,1,1
6370,Autumn,0,1,1,1
6371,Winter,0,1,1,1
6372,Spring,0,0,0,1
6373,Winter,0,0,0,0
6374,Autumn,0,0,0,0
6375,Spring,0,1,1,0
6376,Winter,0,0,0,0
6377,Summer,0,0,0,0
6378,Autumn,1,0,1,0
6379,Summer,1,1,1,1
6380,Winter,0,0,0,0
6381,Spring,1,0,1,1
6382,Winter,0,1,1,1
6383,Summer,1,0,1,1
6384,Winter,0,1,1,1
6385,Autumn,1,0,1,1
6386,Spring,1,1,1,1
6387,Winter,0,0,0,0
6388,Autumn,1,0,1,0
6389,Summer,1,0,1,1
6390,Autumn,1,1,1,1
6391,Summer,1,0,1,1
6392,Spring,1,0,1,1
6393,Summer,0,1,1,1
6394,Autumn,1,1,1,1
6395,Autumn,1,0,1,1
6396,Spring,0,0,0,0
6397,Winter,0,1,1,1
6398,Spring,1,1,1,1
6399,Autumn,1,1,1,1
6400,Spring,1,0,1,1
6401,Winter,0,0,0,0
6402,Autumn,0,1,1,1
6403,Spring,0,1,1,1
6404,Spring,0,1,1,1
6405,Autumn,1,1,1,1
6406,Autumn,0,1,1,1
6407,Autumn,0,0,0,0
6408,Autumn,1,1,1,1
6409,Summer,0,0,0,0
6410,Autumn,0,0,0,0
6411,Winter,0,0,0,0
6412,Summer,1,0,1,1
6413,Winter,0,1,1,1
6414,Summer,1,0,1,0
6415,Autumn,0,1,1,1
6416,Winter,0,0,0,0
6417,Winter,0,0,0,0
6418,Spring,1,0,1,1
6419,Autumn,0,1,1,1
6420,Summer,0,0,0,0
6421,Summer,1,1,1,1
6422,Autumn,0,1,1,1
6423,Autumn,0,1,1,1
6424,Autumn,0,1,1,1
6425,Autumn,0,1,1,1
6426,Spring,1,0,1,1
6427,Winter,0,0,0,0
6428,Spring,0,0,0,0
6429,Summer,1,0,1,1
6430,Summer,1,0,1,1
6431,Summer,1,0,1,1
6432,Spring,1,0,1,1
6433,Autumn,1,1,1,1
6434,Spring,1,1,1,1
6435,Autumn,0,1,1,1
6436,Spring,0,1,1,0
6437,Spring,0,0,0,1
6438,Summer,1,0,1,1
6439,Summer,0,1,1,1
6440,Winter,0,0,0,0
6441,Autumn,0,1,1,1
6442,Summer,1,0,1,1
6443,Summer,1,0,1,1
6444,Autumn,0,1,1,1
6445,Spring,1,1,1,1
6446,Winter,0,0,0,0
6447,Autumn,1,0,1,1
6448,Winter,0,0,0,0
6449,Autumn,1,1,1,1
6450,Spring,0,0,0,0
6451,Autumn,0,1,1,1
6452,Spring,0,0,0,0
6453,Winter,0,1,1,1
6454,Spring,0,1,1,1
6455,Summer,0,1,1,1
6456,Autumn,0,0,0,0
6457,Summer,1,0,1,1
6458,Winter,0,1,1,1
6459,Summer,1,0,1,1
6460,Winter,0,1,1,1
6461,Summer,1,0,1,1
6462,Autumn,1,0,1,1
6463,Spring,0,0,0,0
6464,Summer,0,0,0,0
6465,Summer,0,1,1,1
6466,Autumn,0,1,1,1
6467,Summer,0,0,0,0
6468,Autumn,1,0,1,1
6469,Summer,1,0,1,1
6470,Spring,1,1,1,1
6471,Spring,0,0,0,0
6472,Winter,0,1,1,0
6473,Winter,0,0,0,0
6474,Autumn,0,1,1,1
6475,Autumn,0,1,1,1
6476,Summer,0,0,0,1
6477,Summer,1,0,1,1
6478,Autumn,0,0,0,0
6479,Summer,1,0,1,1
6480,Autumn,0,0,0,0
6481,Spring,1,0,1,1
6482,Summer,1,0,1,1
6483,Summer,0,0,0,0
6484,Winter,0,0,0,0
6485,Summer,0,0,0,0
6486,Winter,0,1,1,0
6487,Winter,0,0,0,0
6488,Winter,0,1,1,1
6489,Autumn,1,0,1,1
6490,Spring,0,1,1,1
6491,Autumn,0,1,1,1
6492,Winter,0,1,1,1
6493,Summer,1,0,1,1
6494,Summer,0,0,0,0
6495,Summer,1,0,1,1
6496,Autumn,1,1,1,1
6497,Winter,0,1,1,1
6498,Spring,0,1,1,1
6499,Winter,0,0,0,0
6500,Summer,0,0,0,0
6501,Winter,0,0,0,0
6502,Summer,1,0,1,1
6503,Autumn,0,0,0,0
6504,Winter,0,0,0,0
6505,Spring,0,0,0,0
6506,Winter,0,0,0,0
6507,Autumn,0,0,0,1
6508,Autumn,0,1,1,1
6509,Summer,0,0,0,0
6510,Winter,0,1,1,1
6511,Autumn,0,1,1,1
6512,Summer,1,0,1,1
6513,Spring,1,0,1,1
6514,Autumn,1,1,1,1
6515,Summer,1,0,1,1
6516,Winter,0,1,1,1
6517,Winter,0,1,1,1
6518,Winter,0,0,0,0
6519,Autumn,0,0,0,0
6520,Summer,1,0,1,1
6521,Spring,0,0,0,1
6522,Spring,0,0,0,0
6523,Spring,0,1,1,1
6524,Winter,0,0,0,0
6525,Autumn,1,0,1,1
6526,Spring,1,1,1,1
6527,Summer,1,0,1,1
6528,Spring,1,1,1,1
6529,Summer,0,0,0,0
6530,Winter,0,1,1,1
6531,Autumn,1,0,1,1
6532,Spring,0,1,1,1
6533,Spring,0,0,0,0
6534,Summer,1,1,1,1
6535,Summer,0,0,0,0
6536,Spring,0,1,1,1
6537,Summer,1,0,1,1
6538,Autumn,1,0,1,0
6539,Summer,1,0,1,1
6540,Spring,1,1,1,1
6541,Spring,1,1,1,1
6542,Summer,0,0,0,0
6543,Autumn,0,1,1,1
6544,Summer,1,1,1,1
6545,Spring,0,0,0,1
6546,Spring,0,0,0,1
6547,Summer,0,1,1,1
6548,Autumn,1,1,1,1
6549,Spring,1,0,1,0
6550,Winter,0,0,0,0
6551,Spring,1,0,1,1
6552,Autumn,0,1,1,1
6553,Winter,0,0,0,0
6554,Summer,1,0,1,1
6555,Autumn,1,1,1,1
6556,Summer,0,0,0,0
6557,Summer,1,0,1,1
6558,Autumn,0,1,1,1
6559,Autumn,1,1,1,1
6560,Autumn,0,1,1,1
6561,Summer,0,0,0,0
6562,Autumn,0,0,0,0
6563,Summer,1,0,1,0
6564,Spring,0,1,1,1
6565,Spring,1,0,1,1
6566,Summer,1,0,1,1
6567,Spring,1,0,1,1
6568,Winter,0,0,0,0
6569,Autumn,0,1,1,1
6570,Spring,0,1,1,1
6571,Winter,0,0,0,0
6572,Summer,1,1,1,1
6573,Winter,0,1,1,1
6574,Spring,0,0,0,0
6575,Autumn,0,1,1,1
6576,Summer,1,1,1,1
6577,Summer,1,1,1,1
6578,Spring,0,1,1,1
6579,Autumn,0,1,1,1
6580,Autumn,0,1,1,1
6581,Spring,0,1,1,1
6582,Spring,1,1,1,1
6583,Autumn,0,0,0,0
6584,Spring,0,1,1,1
6585,Summer,1,1,1,1
6586,Winter,0,0,0,0
6587,Spring,0,0,0,0
6588,Autumn,0,0,0,0
6589,Autumn,0,1,1,1
6590,Spring,0,0,0,0
6591,Summer,0,0,0,0
6592,Winter,0,0,0,0
6593,Autumn,1,1,1,1
6594,Summer,0,0,0,1
6595,Autumn,1,1,1,1
6596,Spring,0,0,0,0
6597,Winter,0,0,0,1
6598,Winter,0,0,0,0
6599,Autumn,1,1,1,0
6600,Autumn,0,0,0,0
6601,Spring,1,1,1,1
6602,Autumn,0,1,1,1
6603,Winter,0,0,0,0
6604,Autumn,0,1,1,1
6605,Autumn,0,1,1,1
6606,Spring,1,1,1,1
6607,Spring,0,1,1,1
6608,Spring,0,0,0,0
6609,Spring,1,0,1,1
6610,Autumn,0,1,1,1
6611,Winter,0,0,0,0
6612,Autumn,0,1,1,1
6613,Autumn,0,1,1,1
6614,Spring,0,0,0,0
6615,Winter,0,0,0,0
6616,Spring,0,0,0,0
6617,Autumn,0,1,1,1
6618,Winter,0,0,0,0
6619,Summer,1,0,1,1
6620,Summer,0,0,0,0
6621,Autumn,1,1,1,1
6622,Autumn,0,0,0,0
6623,Summer,1,0,1,1
6624,Summer,1,0,1,1
6625,Winter,0,0,0,0
6626,Autumn,1,0,1,1
6627,Winter,0,0,0,0
6628,Spring,1,1,1,1
6629,Winter,0,0,0,0
6630,Winter,0,1,1,1
6631,Spring,1,1,1,0
6632,Autumn,1,1,1,1
6633,Autumn,0,0,0,0
6634,Autumn,1,0,1,1
6635,Spring,1,1,1,1
6636,Autumn,0,0,0,1
6637,Spring,0,1,1,1
6638,Summer,1,0,1,1
6639,Winter,0,0,0,0
6640,Autumn,1,0,1,1
6641,Autumn,0,1,1,1
6642,Spring,0,0,0,0
6643,Summer,1,0,1,1
6644,Summer,1,0,1,0
6645,Spring,1,0,1,1
6646,Spring,1,1,1,1
6647,Spring,1,0,1,1
6648,Summer,1,0,1,1
6649,Summer,1,1,1,1
6650,Winter,0,1,1,1
6651,Autumn,0,1,1,1
6652,Winter,0,0,0,0
6653,Autumn,1,1,1,0
6654,Summer,1,0,1,1
6655,Summer,1,0,1,1
6656,Winter,0,0,0,0
6657,Autumn,0,1,1,1
6658,Autumn,1,0,1,1
6659,Spring,1,1,1,1
6660,Autumn,1,0,1,1
6661,Spring,0,1,1,1
6662,Summer,1,0,1,0
6663,Summer,0,0,0,0
6664,Spring,0,1,1,1
6665,Summer,1,0,1,1
6666,Autumn,1,1,1,1
6667,Autumn,1,1,1,1
6668,Winter,0,0,0,0
6669,Summer,1,0,1,1
6670,Autumn,0,0,0,1
6671,Autumn,0,0,0,1
6672,Autumn,1,1,1,1
6673,Spring,1,0,1,1
6674,Spring,1,0,1,1
6675,Spring,0,0,0,0
6676,Summer,0,0,0,0
6677,Summer,1,0,1,0
6678,Winter,0,1,1,1
6679,Winter,0,1,1,1
6680,Winter,0,0,0,1
6681,Autumn,1,1,1,1
6682,Summer,1,0,1,0
6683,Winter,0,0,0,0
6684,Summer,1,0,1,1
6685,Summer,0,1,1,1
6686,Autumn,0,0,0,0
6687,Summer,1,0,1,1
6688,Autumn,0,1,1,1
6689,Winter,0,0,0,0
6690,Autumn,0,1,1,1
6691,Summer,0,0,0,0
6692,Autumn,0,0,0,0
6693,Winter,0,0,0,0
6694,Summer,1,0,1,1
6695,Winter,0,0,0,0
6696,Winter,0,0,0,0
6697,Spring,1,1,1,1
6698,Autumn,1,0,1,1
6699,Spring,1,1,1,1
6700,Autumn,1,1,1,1
6701,Autumn,0,1,1,0
6702,Spring,1,1,1,1
6703,Spring,0,1,1,1
6704,Winter,0,0,0,0
6705,Autumn,0,0,0,0
6706,Summer,1,0,1,1
6707,Winter,0,0,0,0
6708,Winter,0,1,1,1
6709,Autumn,0,1,1,0
6710,Summer,1,0,1,1
6711,Summer,0,0,0,1
6712,Summer,0,0,0,0
6713,Autumn,0,1,1,1
6714,Spring,0,1,1,1
6715,Autumn,0,0,0,1
6716,Summer,1,0,1,1
6717,Autumn,0,0,0,1
6718,Spring,0,0,0,1
6719,Summer,1,0,1,1
6720,Autumn,0,1,1,1
6721,Summer,1,0,1,0
6722,Autumn,1,0,1,1
6723,Summer,0,0,0,0
6724,Summer,1,0,1,0
6725,Summer,0,0,0,1
6726,Winter,0,1,1,1
6727,Autumn,1,0,1,1
6728,Summer,1,0,1,1
6729,Summer,1,0,1,1
6730,Autumn,1,1,1,0
6731,Summer,0,0,0,0
6732,Spring,1,1,1,1
6733,Spring,1,0,1,1
6734,Winter,0,0,0,0
6735,Autumn,1,1,1,0
6736,Winter,0,0,0,0
6737,Summer,1,0,1,1
6738,Winter,0,1,1,1
6739,Autumn,0,1,1,1
6740,Summer,1,1,1,1
6741,Winter,0,0,0,0
6742,Winter,0,0,0,0
6743,Autumn,1,0,1,1
6744,Summer,1,0,1,1
6745,Autumn,0,0,0,0
6746,Winter,0,0,0,0
6747,Winter,0,1,1,1
6748,Autumn,0,1,1,1
6749,Spring,0,0,0,0
6750,Spring,1,1,1,1
6751,Winter,0,0,0,0
6752,Winter,0,0,0,0
6753,Spring,1,1,1,1
6754,Autumn,1,1,1,1
6755,Autumn,0,1,1,1
6756,Winter,0,0,0,0
6757,Autumn,0,1,1,1
6758,Autumn,0,1,1,1
6759,Spring,0,0,0,0
6760,Winter,0,0,0,0
6761,Spring,0,0,0,0
6762,Spring,0,0,0,0
6763,Winter,0,0,0,0
6764,Winter,0,0,0,1
6765,Spring,0,0,0,0
6766,Winter,0,0,0,0
6767,Winter,0,0,0,0
6768,Summer,1,0,1,1
6769,Autumn,0,1,1,1
6770,Autumn,1,0,1,1
6771,Spring,1,0,1,1
6772,Spring,0,1,1,1
6773,Autumn,0,1,1,1
6774,Spring,1,1,1,1
6775,Winter,0,0,0,0
6776,Winter,0,0,0,0
6777,Autumn,1,1,1,1
6778,Autumn,0,0,0,0
6779,Summer,1,0,1,1
6780,Spring,1,0,1,1
6781,Spring,1,1,1,1
6782,Summer,1,0,1,1
6783,Summer,1,1,1,1
6784,Summer,1,0,1,1
6785,Winter,0,0,0,1
6786,Autumn,0,0,0,0
6787,Winter,0,0,0,0
6788,Autumn,0,1,1,1
6789,Winter,0,1,1,1
6790,Autumn,0,1,1,1
6791,Autumn,0,1,1,1
6792,Summer,0,0,0,1
6793,Winter,0,0,0,0
6794,Spring,1,0,1,1
6795,Autumn,1,1,1,1
6796,Spring,0,1,1,1
6797,Spring,0,0,0,0
6798,Summer,1,1,1,1
6799,Summer,1,0,1,1
6800,Spring,0,1,1,1
6801,Autumn,0,0,0,0
6802,Spring,0,0,0,0
6803,Spring,0,0,0,0
6804,Summer,1,0,1,1
6805,Summer,1,0,1,1
6806,Summer,1,0,1,1
6807,Autumn,0,1,1,1
6808,Summer,0,0,0,0
6809,Autumn,0,1,1,1
6810,Summer,1,0,1,1
6811,Summer,1,0,1,1
6812,Autumn,0,0,0,0
6813,Summer,0,0,0,0
6814,Autumn,0,1,1,1
6815,Autumn,1,1,1,1
6816,Spring,1,0,1,0
6817,Spring,0,1,1,1
6818,Autumn,0,0,0,0
6819,Spring,0,1,1,1
6820,Spring,0,0,0,0
6821,Autumn,0,1,1,1
6822,Winter,0,1,1,0
6823,Spring,1,1,1,1
6824,Spring,0,1,1,1
6825,Summer,0,1,1,1
6826,Spring,1,0,1,1
6827,Spring,0,1,1,1
6828,Spring,0,0,0,1
6829,Summer,1,0,1,1
6830,Summer,1,0,1,1
6831,Autumn,0,1,1,1
6832,Winter,0,0,0,0
6833,Autumn,1,1,1,1
6834,Autumn,0,1,1,0
6835,Autumn,1,1,1,0
6836,Autumn,1,1,1,1
6837,Autumn,1,0,1,1
6838,Spring,1,0,1,1
6839,Autumn,0,1,1,1
6840,Autumn,0,1,1,1
6841,Summer,1,0,1,1
6842,Autumn,0,1,1,1
6843,Autumn,0,0,0,0
6844,Summer,0,0,0,0
6845,Autumn,0,1,1,1
6846,Summer,0,0,0,0
6847,Winter,0,1,1,1
6848,Spring,1,1,1,1
6849,Spring,0,1,1,1
6850,Spring,0,1,1,1
6851,Winter,0,0,0,0
6852,Autumn,0,1,1,1
6853,Winter,0,0,0,1
6854,Autumn,0,1,1,0
6855,Summer,0,0,0,0
6856,Winter,0,1,1,1
6857,Summer,0,0,0,0
6858,Summer,1,0,1,1
6859,Winter,0,0,0,1
6860,Autumn,0,0,0,0
